ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
4344,simple,COCO447,Aviator model plane,1,0,visible,"<div class=""short-description""><div class=""std"">50cms in length and in width</div></div><div class=""additional_data""><div class=""length""><div class=""std""><b>Length:</b>50 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>2.00 kg</div></div></div>","<div class=""short-description""><div class=""std"">50cms in length and in width</div></div>",,,taxable,,2,60,25,50,1,,,312,"Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Homewares > Decor > Model Planes, Homewares > Decor > Model Planes &amp; Cars",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/plane-1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/plane-5_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/plane-3_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/plane-2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/plane-5.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Arts &amp; Entertainment &gt; Hobbies &amp; Creative Arts &gt; Collectibles &gt; Scale Models,1,1,,,,,,,,,,,,,,,,
4361,simple,COCO450,Beau the Bulldog Resin and Swarovski Sculpture - Black/white/green,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>40 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>25 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>35 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>6.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Resin, Genuine Swarovski crystals</div></div><div class=""materials""><div class=""std""><b>ETA on arrival:</b>1 week</div></div>","<div class=""short-description""><div class=""std"">Perfect for the cool dog lover, passionate and inspired by the much treasured dog bread and searching for a low maintenance pet solution!Made from solid resin and hand embellished with thousands of genuine Swarovski crystals Beau is a unique and fine piece of art ready for display in your residence of office space.Perfect for interior or commercial decorating or for decorating your child's room with an extra luxurious touch!</div>Price on Application</div><div class=""note-message-info""><b>PLEASE NOTE:</b>Customised sculptures available please enquire directly info@cocoela.com.au</div>",,,taxable,,6,40,25,35,0,,,,Homewares > Art > Sculptures,,,"https://www.cocolea.com.au/wp-content/uploads/2019/07/Photo-14-6-19-3-18-31-pm_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/c72a5582-c453-4396-8897-c423958ce89f.jpeg, https://www.cocolea.com.au/wp-content/uploads/2019/07/IMG_4327.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/43719bce-79e6-49ba-b01c-ee2646b57c37-1.jpeg, https://www.cocolea.com.au/wp-content/uploads/2019/07/IMG_4330.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,1,1,,,,,,,,,,,,,,,,
4371,simple,COCO452,Beau the Bulldog Resin and Swarovski Sculpture - White/Pink,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>40 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>25 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>35 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>6.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Resin, Genuine Swarovski crystals</div></div><div class=""materials""><div class=""std""><b>ETA on arrival:</b>1 week</div></div>","<div class=""short-description""><div class=""std"">Perfect for the cool dog lover, passionate and inspired by the much treasured dog bread and searching for a low maintenance pet solution!Made from solid resin and hand embellished with thousands of genuine Swarovski crystals Beau is a unique and fine piece of art ready for display in your residence of office space.Perfect for interior or commercial decorating or for decorating your child's room with an extra luxurious touch!Customised Sculpture options available please enquire directly info@cocolea.com.au</div></div><div class=""note-message-info""><b>PLEASE NOTE:</b>Customised sculptures available please enquire directly info@cocoela.com.au</div>",,,taxable,,6,40,25,35,0,,,,Homewares > Art > Sculptures,,,"https://www.cocolea.com.au/wp-content/uploads/2019/07/Photo-11-6-19-3-26-55-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/07/Photo-11-6-19-3-26-55-pm.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,1,1,,,,,,,,,,,,,,,,
4414,simple,COCO460,Regal Aviator Aluminium and Brown Leather Chesterfield Club Armchair,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>97 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>90 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>75 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>25.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, aluminium wrap</div></div>","This luxe piece incorporates a studded aluminium framework with sophisticated chesterfield style. Button-pressed chesterfield leatherwork and aerodynamic shapes showcase its classical design. This armchair is a practical, versatile and unique addition for your man cave, living or office space.",,,taxable,,25,97,90,75,1,,,2745,"Furniture > Chairs > Armchairs, Furniture > Chairs, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8859_4.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8860_4_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8858_4_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
4414,simple,COCO460,Regal Aviator Aluminium and Brown Leather Chesterfield Club Armchair,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>97 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>90 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>75 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>25.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, aluminium wrap</div></div>","This luxe piece incorporates a studded aluminium framework with sophisticated chesterfield style. Button-pressed chesterfield leatherwork and aerodynamic shapes showcase its classical design. This armchair is a practical, versatile and unique addition for your man cave, living or office space.",,,taxable,,25,97,90,75,1,,,2745,"Furniture > Chairs > Armchairs, Furniture > Chairs, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8859_4.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8860_4_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8858_4_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
27289,simple,COCO460PURP,Adare Velvet Chesterfield Club Armchair,1,0,visible,"<div class=""length""><div class=""std""><b>Length: 120</b>cm</div></div><div class=""width""><div class=""std""><b>Width: 74</b>cm</div></div><div class=""height""><div class=""std""><b>Height: 94</b>cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>25.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>velvet, wood</div></div>","This luxe piece incorporates a sophisticated chesterfield style. Button-pressed chesterfield velvet work and aerodynamic shapes showcase its classical design. This armchair is a practical, versatile and unique addition for your man cave, living or office space. Enjoy a modern twist on a traditional style!",,,taxable,,25,120,74,94,0,,,3995,"Furniture > Chairs > Armchairs, Shop by Style > Chesterfield Furniture (Style), Shop By Material > Fabric (Material), Furniture, Shop by Style > Glam Luxury (Style), Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Brand > Scarlets Splendor, Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-1-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-2-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-11-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-13-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-10-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-17-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-8-scaled.jpg",,,,,"COCO460, COCO134, COCO189, COCO190, COCO191",,,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
27290,simple,COCO460PURP-1,Adare Leather Chesterfield Club Armchair,1,0,visible,"<div class=""length""><div class=""std""><b>Length: 120</b>cm</div></div><div class=""width""><div class=""std""><b>Width: 74</b>cm</div></div><div class=""height""><div class=""std""><b>Height: 94</b>cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>25.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>velvet, wood</div></div>","This luxe piece incorporates a sophisticated chesterfield style. Button-pressed chesterfield leather work and aerodynamic shapes showcase its classical design. This armchair is a practical, versatile and unique addition for your man cave, living or office space. Enjoy a modern twist on a traditional style!",,,taxable,,25,120,74,94,0,,,3995,"Furniture > Chairs > Armchairs, Shop by Style > Chesterfield Furniture (Style), Shop By Material > Fabric (Material), Furniture, Shop by Style > Glam Luxury (Style), Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Brand > Scarlets Splendor, Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-19-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-20-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-18-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/10/Photo-10-10-21-4-59-51-pm-16-scaled.jpg",,,,,"COCO460PURP, COCO460, COCO134, COCO189, COCO190, COCO191",,,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
4418,simple,COCO461,Gauntlet Aluminium and Black Leather Swan Chair,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>69 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>64 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>89 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>5.00 kg</div></div>","This innovative, modern swan style chair features the smooth aerodynamic lines of modern and classic aircraft. Contrasting smooth vintage black leather with a panelled polished aluminium frame, this 360-degree rotating cockpit-style chair is the perfect addition to any aviator-industrial style home, corporate or dining environment. Has height adjustment feature and can be customised with wheel castors (Castors Additional $150)",,,taxable,,5,69,64,89,1,,,1212,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Chairs, Furniture > Chairs > Desk Chairs, Shop by Room > Dining (Room), Furniture > Chairs > Dining Chairs, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Furniture > Chairs > Office Chair (Seatings), Shop by Style, Shop By Material > Leather (Material) > Top Grain (Leather Material), Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dvs-012_1__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dvs-012_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Office Chairs,1,1,,,,,,,,,,,,,,,,
4447,simple,COCO466,Intelligent Jet Lamp Table - Aluminium,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>50 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>49 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>61 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>5.00 kg</div></div>","<div class=""short-description""><div class=""std"">Side Table with drawer</div></div><div class=""additional_data""><div class=""length""></div></div>",,,taxable,,5,50,49,61,1,,,1053,"Furniture > Bedroom > Bedside Tables, Furniture, Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style, Furniture > Tables > Side Tables, Furniture > Tables",,,https://www.cocolea.com.au/wp-content/uploads/2019/08/drt022_-_jet_silver__1.jpg,,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables,1,1,,,,,,,,,,,,,,,,
4449,simple,COCO467,Aircraft Coffee Table Small - Jet Aluminium,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>100 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>60 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>46 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>5.00 kg</div></div>","<div class=""short-description""><div class=""std"">Aircraft Coffee Table Small - Jet Silver</div></div>",,,taxable,,5,100,60,46,1,,,1942,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style, Furniture > Storage, Furniture > Tables",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-008a_1__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-008a_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
4461,simple,COCO468,Intelligent Console - Jet silver Console Table or Sideboard,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>150 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>45 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>79 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>35.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Hardwood; Aluminium</div></div>","<div class=""short-description""><div class=""std"">Intelligent Console - Jet silver</div></div><div class=""additional_data""><div class=""length""></div></div>",,,taxable,,35,150,45,79,1,,,1707,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Tables > Consoles, Furniture > Desks, Shop by Room > Dining (Room), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style, Furniture > Tables > Sideboard &amp; Buffets, Furniture > Tables",,,https://www.cocolea.com.au/wp-content/uploads/2019/08/rt020_-_jet_silver_2_-2_1.jpg,,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,1,1,,,,,,,,,,,,,,,,
